frame_time_s,rms,spectral_centroid_hz,zcr,f0_hz,voiced,jitter,shimmer,hnr
29.141,0.228104,2630.14,0.07666,291.86,1,0.962919,0.161425,-0.93
29.1643,0.271734,2330.19,0.075195,151.109,1,0.635489,0.174577,-2.8251
29.1875,0.296549,2175.51,0.050293,154.835,1,0.024358,0.087333,1.4949
29.2107,0.263018,1863.97,0.037109,176.586,1,0.131259,0.119847,1.9214
29.2339,0.247149,1517.96,0.026855,179.246,1,0.014948,0.062208,2.003
29.2571,0.228791,1561.75,0.022461,180.093,1,0.004717,0.077145,5.2586
29.2804,0.18983,1505.72,0.016113,382.665,0,,,
29.3036,0.185139,1112.75,0.012695,209.567,1,,,2.8405
29.3268,0.195951,1399.48,0.018555,207.746,1,,,5.69
29.35,0.182217,2291.54,0.029785,381.652,0,,,
29.3732,0.196154,2322.96,0.043945,408.333,0,,,
29.3965,0.204527,1989.83,0.04541,156.911,1,,,3.169
29.4197,0.177434,1790.77,0.033203,156.298,1,0.003916,0.141858,6.1936
29.4429,0.198422,1866.63,0.049316,155.394,1,0.005797,0.111681,-2.3084
29.4661,0.203485,2925.26,0.059082,241.362,1,0.433352,0.025193,0.48
29.4893,0.205398,2864.46,0.083008,314.497,1,0.263144,0.009355,-0.9239
29.5126,0.225694,2612.9,0.091309,314.246,1,0.0008,0.094161,2.418
29.5358,0.201324,2464.37,0.071777,155.372,1,0.676607,0.114138,1.3376
29.559,0.173346,1855.48,0.068359,155.108,1,0.001699,0.149347,-1.1628
29.5822,0.153164,1958.65,0.056152,154.492,1,0.003979,0.123627,-0.5794
29.6054,0.151634,2453.24,0.066895,156.99,1,0.016038,0.010038,2.6512
29.6287,0.1642,2859.47,0.086914,167.809,1,0.06662,0.079572,5.3598
29.6519,0.184497,3125.15,0.089355,173.817,1,0.03517,0.116418,6.0975
29.6751,0.185164,3217.74,0.108398,173.896,1,0.000455,0.003608,5.9288
29.6983,0.1559,3079.43,0.114746,174.234,1,0.001941,0.171601,2.5837
29.7215,0.123368,3255.35,0.09082,174.314,1,0.000459,0.232983,0.0624
29.7448,0.083034,2841.04,0.077637,174.23,1,0.000482,0.390826,5.1587
29.768,0.043503,1843.33,0.066895,176.04,0,,,
29.7912,0.04003,1868.62,0.047363,358.744,0,,,
29.8144,0.114461,3234.96,0.09375,352.109,1,,,-4.2961
29.8376,0.161411,3332.57,0.124023,398.062,0,,,
29.8609,0.186806,3076.48,0.125488,233.527,1,,,0.7594
29.8841,0.202396,2732.66,0.144531,305.649,1,0.267528,0.080112,6.0524
29.9073,0.17748,2934.76,0.119629,184.907,1,0.492265,0.131179,6.2034
29.9305,0.137748,2955.8,0.09375,184.305,1,0.003262,0.252082,3.2292
29.9537,0.102056,2638.88,0.116211,184.002,1,0.001645,0.297677,1.077
29.977,0.066275,3084.76,0.168457,181.799,1,0.012044,0.425132,-4.0601
30.0002,0.040726,4342.96,0.171387,181.238,0,,,
30.0234,0.0276,4353.45,0.187988,181.726,0,,,
30.0466,0.04986,3039.16,0.186035,181.421,0,,,
30.0698,0.350054,2538.06,0.116211,180.938,1,,,-3.8002
30.0931,0.455266,1728.49,0.088867,362.915,1,0.669213,0.261291,-12.8778
30.1163,0.476737,1392.78,0.075195,103.861,1,1.109971,0.046075,-0.2749
30.1395,0.482665,1856.48,0.046387,64.853,0,,,
30.1627,0.356922,2321.46,0.041016,68.331,0,,,
30.1859,0.22332,2165.73,0.047852,68.51,0,,,
30.2092,0.200425,1946.26,0.033691,68.451,0,,,
30.2324,0.219951,1521.4,0.018555,64.853,0,,,
30.2556,0.205678,1162.48,0.01709,64.853,0,,,
30.2788,0.212473,792.75,0.008301,64.853,0,,,
30.302,0.245165,1684.31,0.02832,64.853,0,,,
30.3253,0.238714,2740.81,0.04248,64.853,0,,,
30.3485,0.243582,2674.46,0.050293,67.958,0,,,
30.3717,0.260134,2009.38,0.051758,64.853,0,,,
30.3949,0.237674,1815.57,0.037109,64.853,0,,,
30.4181,0.230392,1778.95,0.029785,64.853,0,,,
30.4414,0.244352,1350.01,0.024414,64.853,0,,,
30.4646,0.237689,2143.54,0.044434,64.853,0,,,
30.4878,0.224288,3020.89,0.040527,64.853,0,,,
30.511,0.237114,2269.61,0.035156,64.853,0,,,
30.5342,0.230826,949.26,0.035645,64.853,0,,,
30.5575,0.403129,1519.39,0.018555,64.853,0,,,
30.5807,0.462266,1639.44,0.018555,65.46,0,,,
30.6039,0.476675,1543.17,0.026855,113.598,1,,,1.3192
30.6271,0.472932,1811.75,0.039551,64.853,0,,,
30.6503,0.337197,2250.71,0.046875,64.853,0,,,
30.6736,0.258985,2181.32,0.04834,68.997,0,,,
30.6968,0.20476,2254.72,0.047363,68.27,0,,,
30.72,0.195991,2063.04,0.034668,67.48,0,,,
30.7432,0.173956,1639.07,0.022461,64.853,0,,,
30.7664,0.140793,1151.77,0.021484,64.853,0,,,
30.7897,0.141573,1673.23,0.021484,64.853,0,,,
30.8129,0.12469,2856.41,0.020508,64.853,0,,,
30.8361,0.100953,2758.95,0.020508,64.853,0,,,
30.8593,0.099946,1916.7,0.02002,64.853,0,,,
30.8825,0.145784,2369.41,0.032227,64.853,0,,,
30.9058,0.160805,2611.51,0.038574,70.8,1,,,-0.27
30.929,0.165555,2332.63,0.063477,316.354,1,1.268511,0.029106,-1.373
30.9522,0.165183,2309.16,0.082031,153.243,1,0.694686,0.002249,1.2215
30.9754,0.113335,3506.41,0.069824,95.907,1,0.460251,0.372311,2.2803
30.9986,0.076306,2984.48,0.063965,179.908,1,0.609109,0.390521,3.3713
31.0219,0.078976,1761.64,0.057617,180.072,1,0.000911,0.034391,-7.1756
31.0451,0.391152,1384.69,0.038574,180.457,1,0.002138,1.328046,-5.5828
31.0683,0.441347,1305.46,0.037598,220.063,1,0.197772,0.120591,-8.3882
31.0915,0.449529,1364.26,0.052246,99.471,1,0.754798,0.018368,0.0588
31.1147,0.468566,1820.47,0.04248,64.853,0,,,
31.138,0.3347,1928.39,0.040527,69.128,0,,,
31.1612,0.306941,1778.74,0.038086,209.089,1,,,4.2874
31.1844,0.369635,1651.81,0.020508,408.333,0,,,
31.2076,0.381763,1014.04,0.012695,64.853,0,,,
31.2308,0.373146,582.6,0.011719,64.853,0,,,
31.2541,0.417983,919.59,0.009277,64.853,0,,,
31.2773,0.395152,1585.55,0.017578,64.853,0,,,
31.3005,0.409861,2027.89,0.015137,64.853,0,,,
31.3237,0.450504,1847.24,0.015137,64.853,0,,,
31.3469,0.414469,1191.91,0.012695,64.853,0,,,
31.3702,0.436417,697.2,0.004395,64.853,0,,,
31.3934,0.465673,1942.63,0.01416,64.853,0,,,
31.4166,0.420099,2367.87,0.026367,408.333,0,,,
31.4398,0.444026,2252.21,0.026855,408.333,0,,,
31.463,0.449311,2189.24,0.026367,408.333,0,,,
31.4863,0.405323,1606.33,0.019531,408.333,0,,,
31.5095,0.434219,1226.82,0.010254,408.333,0,,,
31.5327,0.427843,1159.87,0.010742,64.853,0,,,
31.5559,0.403696,1256.28,0.01709,328.396,1,,,1.4649
31.5791,0.429876,1876.52,0.019043,334.764,1,0.019203,0.062812,3.7223
31.6024,0.40945,2447.96,0.022461,362.057,1,0.078337,0.048672,3.8792
31.6256,0.388699,2424.29,0.027832,347.556,1,0.040872,0.051997,2.8354
31.6488,0.375352,2294.36,0.020996,344.632,1,0.008447,0.034938,7.107
31.672,0.315221,2017.93,0.017578,392.867,0,,,
31.6952,0.264895,1291.78,0.01123,397.376,0,,,
31.7185,0.21872,939.24,0.004395,64.853,0,,,
31.7417,0.165133,1198.6,0.023438,64.853,0,,,
31.7649,0.191825,2724.29,0.055664,64.853,0,,,
31.7881,0.19836,2745.73,0.077637,316.616,1,,,-4.6938
31.8113,0.218196,2439.88,0.099609,96.543,1,1.06532,0.095238,2.4082
31.8346,0.235348,2564.81,0.104492,101.621,1,0.051247,0.075637,2.6044
31.8578,0.211818,2912.9,0.094727,104.03,1,0.023433,0.105242,-1.416
31.881,0.213392,2797.02,0.085938,103.485,1,0.00525,0.007404,1.4768
31.9042,0.19498,2586.9,0.089355,203.928,1,0.65347,0.090169,0.6454
31.9274,0.178313,2749.33,0.079102,90.418,1,0.771267,0.089298,3.281
31.9507,0.167291,2937.58,0.072266,87.37,1,0.034293,0.063786,4.1928
31.9739,0.152197,2536.08,0.081543,86.801,1,0.006535,0.094486,4.3631
31.9971,0.173314,2499.23,0.080566,87.056,1,0.002941,0.129744,0.0012
32.0203,0.224018,2615.52,0.083008,86.855,1,0.00232,0.255224,-2.2514
32.0435,0.246329,2468.02,0.08252,173.699,1,0.666614,0.094869,-0.6826
32.0668,0.277445,2256.9,0.07959,341.377,1,0.651081,0.118816,0.1593
32.09,0.292641,2252.63,0.067871,316.586,1,0.075357,0.053311,3.0436
32.1132,0.258199,2069.64,0.084961,408.333,0,,,
32.1364,0.252399,2553.47,0.109863,397.297,0,,,
32.1596,0.238155,3536.09,0.126465,207.536,1,,,2.8277
32.1829,0.203168,3755.24,0.172852,394.773,0,,,
32.2061,0.212792,3877.0,0.174316,397.36,0,,,
32.2293,0.226549,3790.85,0.163086,408.333,0,,,
32.2525,0.211544,3343.91,0.174805,408.333,0,,,
32.2757,0.240108,3184.33,0.135254,408.333,0,,,
32.299,0.250696,2589.69,0.119629,315.73,1,,,3.8608
32.3222,0.229964,2227.12,0.11084,184.762,1,0.523358,0.086264,2.9682
32.3454,0.240874,2494.97,0.080566,184.714,1,0.000256,0.046344,1.2631
32.3686,0.212623,2333.69,0.079102,184.496,1,0.001184,0.124592,2.5884
32.3918,0.184149,2158.28,0.095703,184.461,1,0.000188,0.143528,-0.8579
32.4151,0.182374,3074.53,0.081543,185.105,1,0.003483,0.009687,1.5905
32.4383,0.162865,2944.12,0.081055,186.773,1,0.008974,0.113015,2.8976
32.4615,0.16645,2375.65,0.079102,185.401,1,0.007376,0.021772,1.9799
32.4847,0.207654,2489.42,0.071777,184.242,1,0.006267,0.220282,0.0223
32.5079,0.222435,2730.59,0.093262,178.16,1,0.033564,0.068733,-0.594
32.5312,0.226696,2812.97,0.103027,171.21,1,0.039785,0.018976,2.5549
32.5544,0.224837,2908.79,0.118164,173.194,1,0.011517,0.008235,5.2228
32.5776,0.180664,3142.8,0.119629,174.574,1,0.007939,0.21787,4.1817
32.6008,0.135582,3026.42,0.106445,174.922,1,0.001993,0.285108,0.3962
32.624,0.103957,2948.98,0.088379,174.499,1,0.002425,0.264048,1.3752
32.6473,0.067149,2644.67,0.082031,172.353,1,0.012373,0.430233,2.6695
32.6705,0.048588,2663.78,0.121094,175.306,0,,,
32.6937,0.05114,3716.29,0.174316,175.162,1,,,-2.317
32.7169,0.053446,4333.84,0.263184,174.538,1,0.003569,0.044088,-4.3362
32.7401,0.051241,4505.02,0.297852,344.037,1,0.653711,0.042115,-5.7621
32.7634,0.048476,4457.39,0.259766,408.333,0,,,
32.7866,0.037889,3648.03,0.228516,103.886,0,,,
32.8098,0.110475,2741.61,0.161621,184.556,1,,,-3.9001
32.833,0.199368,2672.04,0.115234,184.53,1,0.000146,0.573797,0.6328
32.8562,0.217281,2387.7,0.117188,142.519,1,0.256906,0.085985,2.102
32.8795,0.224612,2404.03,0.143555,152.48,1,0.067532,0.033178,3.251
32.9027,0.198272,3583.34,0.208984,154.693,1,0.014409,0.124574,-0.6191
32.9259,0.110283,4470.84,0.305176,156.718,1,0.013003,0.570324,-2.9491
32.9491,0.073062,5012.21,0.361328,155.488,1,0.007878,0.40602,-8.4433
32.9723,0.149966,4175.33,0.327637,153.303,1,0.014154,0.689631,-5.4296
32.9956,0.207277,2793.14,0.249023,186.797,1,0.19697,0.320851,-2.8308
33.0188,0.236422,2447.73,0.159668,320.567,1,0.527313,0.131374,-0.5515
33.042,0.274836,2229.23,0.077637,92.638,1,1.103224,0.150273,0.587
33.0652,0.275478,2072.66,0.058105,185.62,1,0.668311,0.002331,3.6983
33.0884,0.249247,1697.86,0.051758,408.333,0,,,
33.1117,0.253014,1771.48,0.042969,210.92,1,,,-0.5865
33.1349,0.235373,1951.78,0.038574,209.435,1,0.007064,0.072241,2.8229
33.1581,0.198051,1971.27,0.040527,209.612,1,0.000843,0.17222,0.896
33.1813,0.211295,2728.9,0.036621,212.249,1,0.012503,0.064705,2.52
33.2045,0.217952,3264.44,0.040527,212.159,1,0.000426,0.031019,3.4175
33.2278,0.210052,2469.4,0.049805,390.746,0,,,
33.251,0.233856,2242.26,0.043457,207.854,1,,,0.1417
33.2742,0.229262,1892.26,0.055664,207.289,1,0.002721,0.01984,3.3356
33.2974,0.213172,1771.84,0.058594,206.271,1,0.004925,0.072733,-1.0553
33.3206,0.261921,2064.7,0.081543,203.439,1,0.013822,0.205219,-1.3553
33.3439,0.25363,2550.9,0.111328,183.952,1,0.100609,0.032164,-1.3894
33.3671,0.240188,2656.67,0.14502,180.064,1,0.021359,0.054443,-2.5451
33.3903,0.231072,3339.49,0.143066,179.229,1,0.00465,0.038689,3.6171
33.4135,0.154685,4090.41,0.114746,175.195,1,0.022761,0.396034,6.4812
33.4367,0.12092,3762.56,0.084473,355.165,1,0.67867,0.245022,2.8062
33.46,0.163107,2763.78,0.038574,384.503,0,,,
33.4832,0.230671,2513.98,0.032227,408.333,0,,,
33.5064,0.289856,2425.27,0.037109,80.106,1,,,1.063
33.5296,0.325618,2306.6,0.041016,72.455,1,,,1.4263
33.5528,0.34474,2240.92,0.035645,64.853,0,,,
33.5761,0.345805,1789.51,0.030273,94.335,1,,,0.0355
33.5993,0.348477,1785.5,0.024414,95.569,1,0.012993,0.007697,0.8495
33.6225,0.36523,1861.39,0.023926,103.966,1,0.084164,0.046948,0.1387
33.6457,0.375469,1933.03,0.034668,208.674,1,0.669831,0.027647,0.0722
33.6689,0.390108,2038.23,0.031738,208.877,1,0.000974,0.038244,-0.0374
33.6922,0.403832,2181.18,0.054199,208.62,1,0.001235,0.034571,0.7846
33.7154,0.408151,2558.9,0.055664,207.827,1,0.003809,0.010637,1.0735
33.7386,0.418569,2536.16,0.050293,209.714,1,0.009039,0.025204,1.6684
33.7618,0.402459,2122.19,0.055176,408.333,0,,,
33.785,0.382888,1878.65,0.030273,408.333,0,,,
33.8083,0.374357,1543.86,0.02002,395.566,0,,,
33.8315,0.326737,1355.26,0.02002,392.952,0,,,
33.8547,0.288965,1921.38,0.025391,87.467,1,,,-0.9122
33.8779,0.250431,2567.07,0.032227,175.646,1,0.670271,0.142879,-0.0216
33.9011,0.193587,2276.42,0.050293,175.344,1,0.001723,0.256044,4.0884
33.9244,0.203218,2073.23,0.073242,174.43,1,0.005225,0.048545,0.4921
33.9476,0.27379,2392.26,0.076172,174.381,1,0.000279,0.295895,-4.5461
33.9708,0.345559,2169.31,0.083496,174.275,1,0.000612,0.231753,-3.5957
33.994,0.363291,2030.93,0.078613,143.684,1,0.192416,0.05003,-3.4503
34.0172,0.400479,2239.07,0.056641,142.962,1,0.005043,0.097382,-3.93
34.0405,0.394432,2163.11,0.04248,174.627,1,0.199412,0.015216,-2.068
34.0637,0.427738,1692.27,0.025391,64.853,0,,,
34.0869,0.489588,1180.22,0.012207,64.853,0,,,
34.1101,0.498236,823.48,0.006348,64.853,0,,,
34.1333,0.514861,633.4,0.007812,64.853,0,,,
34.1566,0.457695,1126.08,0.010254,64.853,0,,,
34.1798,0.381446,1598.14,0.024902,64.853,0,,,
34.203,0.333442,2061.86,0.029297,64.853,0,,,
34.2262,0.327313,1817.95,0.027344,64.853,0,,,
34.2494,0.312466,906.02,0.025391,122.716,1,,,0.2147
34.2727,0.338257,951.37,0.029297,64.853,0,,,
34.2959,0.327397,2101.54,0.037109,64.853,0,,,
34.3191,0.27731,2294.26,0.055664,64.853,0,,,
34.3423,0.29722,2087.73,0.056641,85.56,1,,,-1.7447
34.3655,0.29103,2361.56,0.038086,85.809,1,,,-1.2803
34.3888,0.332046,1313.11,0.024414,64.853,0,,,
34.412,0.351097,876.63,0.016113,64.853,0,,,
34.4352,0.349494,2271.18,0.035645,64.853,0,,,
34.4584,0.341971,2341.74,0.047363,64.853,0,,,
34.4816,0.345543,2064.06,0.062012,64.853,0,,,
34.5049,0.319074,2148.2,0.057617,69.153,0,,,
34.5281,0.304159,1774.89,0.041504,64.853,0,,,
34.5513,0.275526,1432.74,0.040039,64.853,0,,,
34.5745,0.223938,1264.92,0.026367,64.853,0,,,
34.5977,0.211554,890.27,0.021484,64.853,0,,,
34.621,0.193378,629.48,0.016113,64.853,0,,,
34.6442,0.213529,618.89,0.007324,64.853,0,,,
34.6674,0.192117,1627.74,0.012695,64.853,0,,,
34.6906,0.182084,2185.58,0.015137,64.853,0,,,
34.7138,0.182917,1573.36,0.015137,64.853,0,,,
34.7371,0.166039,876.53,0.019043,64.853,0,,,
34.7603,0.164249,858.48,0.015137,64.853,0,,,
34.7835,0.156388,894.17,0.012695,64.853,0,,,
34.8067,0.128021,1578.05,0.044434,64.853,0,,,
34.8299,0.115962,3302.94,0.040039,64.853,0,,,
34.8532,0.107382,3533.25,0.038086,64.853,0,,,
34.8764,0.094364,2191.38,0.037598,64.853,0,,,
34.8996,0.2156,1620.23,0.01709,64.853,0,,,
34.9228,0.414641,1798.26,0.018066,64.853,0,,,
34.946,0.480524,1550.52,0.025391,134.615,1,,,-2.2242
34.9693,0.505285,1424.17,0.029785,64.853,0,,,
34.9925,0.499188,1817.39,0.020996,66.909,0,,,
35.0157,0.37551,1794.24,0.021973,64.853,0,,,
35.0389,0.330834,1624.22,0.016602,392.911,0,,,
35.0621,0.330744,1395.72,0.01123,352.006,1,,,4.4636
35.0854,0.330057,1046.2,0.009766,64.853,0,,,
35.1086,0.351104,800.23,0.006348,64.853,0,,,
35.1318,0.352684,714.36,0.005859,64.853,0,,,
35.155,0.373752,1197.56,0.006348,64.853,0,,,
35.1782,0.380005,1492.84,0.005371,64.853,0,,,
35.2015,0.37915,1159.86,0.005859,64.853,0,,,
35.2247,0.397442,1092.59,0.003418,64.853,0,,,
35.2479,0.399049,1124.0,0.005859,64.853,0,,,
35.2711,0.402829,2126.96,0.009766,64.853,0,,,
35.2943,0.419779,2369.9,0.009277,408.333,0,,,
35.3176,0.410461,2134.54,0.010742,408.333,0,,,
35.3408,0.408111,1885.14,0.007324,408.333,0,,,
35.364,0.415676,1022.98,0.003418,64.853,0,,,
35.3872,0.400386,678.98,0.003906,64.853,0,,,
35.4104,0.408231,1056.69,0.003418,64.853,0,,,
35.4337,0.423475,1895.65,0.008301,64.853,0,,,
35.4569,0.414466,2207.99,0.013672,257.566,1,,,3.6228
35.4801,0.424306,2208.67,0.016113,408.333,0,,,
35.5033,0.414454,1966.05,0.019043,408.333,0,,,
35.5265,0.372881,1787.75,0.014648,408.333,0,,,
35.5498,0.338612,1843.78,0.009277,408.333,0,,,
35.573,0.280096,2166.96,0.015625,408.333,0,,,
35.5962,0.217003,2993.03,0.025391,390.557,0,,,
35.6194,0.215085,3689.21,0.049805,64.853,0,,,
35.6426,0.246136,2960.98,0.062012,68.001,0,,,
35.6659,0.254297,2564.34,0.07373,165.319,1,,,-0.1734
35.6891,0.267141,2137.16,0.083008,89.361,1,0.596495,0.049263,0.7699
35.7123,0.244885,2050.26,0.085938,87.648,1,0.019361,0.086933,0.7926
35.7355,0.187773,2190.11,0.088867,87.605,1,0.000483,0.264003,1.4279
35.7587,0.162714,2221.22,0.098633,87.561,1,0.0005,0.143,2.6489
35.782,0.138659,2565.34,0.108398,87.366,1,0.002241,0.159635,-1.3545
35.8052,0.118234,3268.36,0.105469,87.257,1,0.001241,0.159012,0.1024
35.8284,0.112003,3178.37,0.123047,87.459,1,0.002316,0.054132,0.6099
35.8516,0.11364,2669.0,0.118164,87.347,1,0.001283,0.014516,0.3048
35.8748,0.158957,2605.11,0.120605,87.195,1,0.001751,0.33248,-6.6848
35.898,0.23064,2768.62,0.110352,86.97,1,0.002573,0.367985,-2.2366
35.9213,0.268009,2460.09,0.089355,300.451,1,1.102058,0.149883,0.3845
35.9445,0.283043,2292.88,0.086426,149.044,1,0.673678,0.054562,0.1345
35.9677,0.266334,2597.4,0.074219,65.892,0,,,
35.9909,0.209109,2650.92,0.081543,67.218,0,,,
36.0141,0.153423,2550.37,0.103516,67.53,0,,,
36.0374,0.117199,2442.3,0.101562,117.226,1,,,-0.0546
36.0606,0.097376,2593.84,0.098633,116.455,1,0.006598,0.184763,1.7918
36.0838,0.090213,2558.49,0.093262,175.557,1,0.404789,0.076375,3.8939
36.107,0.183146,2678.04,0.090332,175.043,1,0.002931,0.679939,-5.3225
36.1302,0.255536,2703.39,0.083496,174.975,1,0.000391,0.330033,0.509
36.1535,0.295783,2628.78,0.072266,90.467,1,0.636732,0.146003,1.9465
36.1767,0.317867,2540.64,0.071777,90.449,1,0.000196,0.071975,2.2777
36.1999,0.289837,2522.46,0.067871,88.879,1,0.017514,0.092249,2.0195
36.2231,0.237873,2587.75,0.074707,88.784,1,0.001073,0.196941,2.1633
36.2463,0.193115,2936.19,0.091309,88.625,1,0.001792,0.207702,2.5532
36.2696,0.15868,3346.96,0.110352,87.389,1,0.014041,0.195763,2.0043
36.2928,0.130374,3552.19,0.119141,87.222,1,0.001917,0.195857,0.6845
36.316,0.113104,3154.85,0.125488,86.992,1,0.002637,0.141863,-0.0279
36.3392,0.107006,2731.09,0.125488,86.958,1,0.000394,0.055405,-0.4722
36.3624,0.150567,2738.58,0.133301,87.033,1,0.00087,0.338245,-5.5233
36.3857,0.172471,3009.41,0.13623,176.986,1,0.68141,0.135611,-4.0212
36.4089,0.183239,2980.03,0.146484,86.22,1,0.689693,0.060544,0.1515
36.4321,0.184146,3115.53,0.161133,86.204,1,0.000193,0.004938,0.2082
36.4553,0.151055,3288.16,0.162598,173.296,1,0.671233,0.197442,-1.872
36.4785,0.133231,3315.51,0.158691,87.283,1,0.660165,0.125396,-1.7091
36.5018,0.125075,3309.85,0.158203,86.903,1,0.004371,0.063152,-2.5042
36.525,0.124059,3322.48,0.154297,86.904,1,1.8e-05,0.008154,-1.2105
36.5482,0.123059,3388.79,0.141113,88.073,1,0.01336,0.008092,-0.793
36.5714,0.125436,3375.67,0.138672,88.328,1,0.002891,0.01913,1.5383
36.5946,0.131194,3456.57,0.135254,87.652,1,0.007683,0.044878,1.3185
36.6179,0.145414,3525.66,0.140137,87.422,1,0.002623,0.102814,-0.4025
36.6411,0.153932,3213.37,0.138184,174.419,1,0.6645,0.056909,0.0166
36.6643,0.1592,3022.13,0.126953,172.428,1,0.011482,0.033649,2.2074
36.6875,0.18859,3113.34,0.130371,172.742,1,0.001819,0.169008,-5.376
36.7107,0.196079,2918.1,0.126465,174.341,1,0.009215,0.03894,-2.8442
36.734,0.198583,2749.9,0.12793,340.66,1,0.645897,0.01269,-3.9874
36.7572,0.198701,2850.23,0.132324,313.182,1,0.084051,0.000593,-2.5921
36.7804,0.164606,3128.78,0.12207,165.273,1,0.618277,0.187694,-1.9548
36.8036,0.142216,2937.51,0.112793,89.326,1,0.596605,0.145948,2.1297
36.8268,0.127127,2718.04,0.108887,87.448,1,0.021245,0.112042,-0.3608
36.8501,0.183115,2792.3,0.117676,173.757,1,0.660856,0.360931,-5.2815
36.8733,0.205791,2766.04,0.117676,173.251,1,0.00292,0.116614,-4.9401
36.8965,0.222458,2578.42,0.118164,346.221,1,0.665947,0.077837,-1.2106
36.9197,0.240522,2734.14,0.114746,92.865,1,1.154013,0.078036,0.3312
36.9429,0.207417,2719.25,0.10498,92.751,1,0.001233,0.147811,2.7264
36.9662,0.199938,2765.02,0.110352,92.05,1,0.007584,0.036719,3.0425
36.9894,0.192591,2821.55,0.106445,183.106,1,0.66185,0.037435,1.332
37.0126,0.178806,2854.08,0.113281,183.02,1,0.000472,0.074233,0.11
37.0358,0.166261,2856.38,0.135254,182.866,1,0.00084,0.07271,0.7885
37.059,0.144878,3319.82,0.203125,87.362,1,0.706837,0.137449,-0.1484
37.0823,0.117766,4458.4,0.280762,87.138,1,0.002576,0.206455,-4.1678
37.1055,0.090348,4897.81,0.347656,86.961,1,0.002033,0.263497,-2.78
37.1287,0.062618,4973.42,0.412598,172.351,1,0.658593,0.362554,-4.1243
37.1519,0.044227,4957.19,0.385254,182.371,0,,,
37.1751,0.076641,4524.4,0.347656,92.371,1,,,-8.6592
37.1984,0.121052,3474.03,0.300781,365.933,1,1.193799,0.449289,-5.7003
37.2216,0.127973,3210.34,0.248047,317.267,1,0.142465,0.055586,-7.7186
37.2448,0.129581,3174.96,0.239746,164.428,1,0.634588,0.012488,-4.9989
37.268,0.111949,3752.23,0.227051,68.738,0,,,
37.2912,0.058089,3575.7,0.217285,127.319,1,,,-4.1706
37.3145,0.03896,3291.79,0.192871,179.756,0,,,
37.3377,0.03689,3119.6,0.203613,176.529,0,,,
37.3609,0.074554,3629.66,0.193359,181.052,1,,,-6.8736
37.3841,0.10932,3264.01,0.189453,183.104,1,0.011269,0.378144,-5.8232
37.4073,0.134403,2990.29,0.188477,117.437,1,0.436991,0.205833,-5.176
37.4306,0.147849,2719.42,0.135742,123.56,1,0.050812,0.095273,-4.4416
37.4538,0.135529,2401.54,0.125977,134.159,1,0.082249,0.086945,-1.7977
37.477,0.111079,2359.72,0.126465,141.528,1,0.053461,0.198295,-3.2687
37.5002,0.080473,2749.49,0.157227,143.952,1,0.016985,0.319554,-0.5805
37.5234,0.048246,3716.5,0.215332,172.248,0,,,
37.5467,0.074419,4372.21,0.266602,172.955,1,,,-10.6104
37.5699,0.209679,3264.9,0.256348,172.967,1,6.9e-05,0.952206,-0.3265
37.5931,0.238145,2847.69,0.214844,204.69,1,0.167998,0.127129,-0.3377
37.6163,0.25277,2629.17,0.166504,194.351,1,0.051815,0.059584,-0.7411
37.6395,0.254037,2403.74,0.121582,96.356,1,0.674191,0.005001,-2.6808
37.6628,0.169683,2787.05,0.14502,174.299,1,0.575965,0.398158,-2.4969
37.686,0.130056,3214.2,0.179688,87.57,1,0.662388,0.264413,-0.9787
37.7092,0.100579,3695.94,0.206055,92.539,1,0.055183,0.255613,-0.0155
37.7324,0.072813,4334.66,0.213867,90.377,1,0.023643,0.320266,0.2328
37.7556,0.048299,4367.36,0.234375,174.865,0,,,
37.7789,0.039145,4622.2,0.313477,172.678,0,,,
37.8021,0.234196,5000.29,0.310547,177.344,1,,,-9.3296
37.8253,0.434236,2515.02,0.271973,174.7,1,0.015023,0.598533,-4.7044
37.8485,0.502716,1640.94,0.208984,143.08,1,0.199004,0.146177,-3.5434
37.8717,0.516369,1472.34,0.099609,64.853,0,,,
37.895,0.475214,2045.75,0.065918,64.853,0,,,
37.9182,0.313543,2312.26,0.098633,69.968,0,,,
37.9414,0.191609,2670.95,0.148926,156.665,1,,,-1.5641
37.9646,0.15262,3521.57,0.182617,156.167,1,0.003187,0.22653,-1.5373
37.9878,0.102762,4114.99,0.190918,154.117,1,0.013213,0.39046,-2.5941
38.0111,0.067262,4000.75,0.177246,155.669,1,0.010019,0.417593,-1.2958
38.0343,0.084392,2853.36,0.174316,128.154,1,0.193883,0.225914,-5.8792
38.0575,0.201608,3008.02,0.130859,127.602,1,0.004323,0.819694,-2.2771
38.0807,0.263701,2726.77,0.116699,153.683,1,0.185448,0.26689,1.2738
38.1039,0.297885,2350.3,0.10791,102.989,1,0.395017,0.121738,2.197
38.1272,0.310262,2304.48,0.074219,90.181,1,0.132607,0.040706,1.7847
38.1504,0.262782,2419.64,0.085938,91.199,1,0.011225,0.16571,2.0839
